captured_at,match_date,event_id,kickoff_at,snapshot_kind,bookmaker,competition,home_team,away_team,market,line,side,odds_decimal,source,notes
2026-08-21T15:46:03Z,2026-08-22,72478504,2026-08-22T17:30:00Z,live_capture,Bet365,La Liga,Valencia CF,RC Celta de Vigo,MATCH_SHOTS,23.5,over,1.9090,odds_api_io,market=Match Shots
2026-08-21T15:46:03Z,2026-08-22,72478504,2026-08-22T17:30:00Z,live_capture,Bet365,La Liga,Valencia CF,RC Celta de Vigo,MATCH_SHOTS,23.5,under,1.8000,odds_api_io,market=Match Shots
2026-09-03T18:04:16Z,2026-09-03,72478584,2026-09-03T19:00:00Z,live_capture,Bet365,La Liga,Real Sociedad San Sebastian,RC Celta de Vigo,MATCH_SHOTS,23.5,over,2.0000,odds_api_io,market=Match Shots
2026-09-03T18:04:16Z,2026-09-03,72478584,2026-09-03T19:00:00Z,live_capture,Bet365,La Liga,Real Sociedad San Sebastian,RC Celta de Vigo,MATCH_SHOTS,23.5,under,1.7270,odds_api_io,market=Match Shots
2026-09-03T18:04:16Z,2026-09-03,72036162,2026-09-03T18:45:00Z,live_capture,Bet365,Ligue 1,Toulouse FC,Lille OSC,MATCH_SHOTS,25.5,over,1.8000,odds_api_io,market=Match Shots
2026-09-03T18:04:16Z,2026-09-03,72036162,2026-09-03T18:45:00Z,live_capture,Bet365,Ligue 1,Toulouse FC,Lille OSC,MATCH_SHOTS,25.5,under,1.9090,odds_api_io,market=Match Shots
2026-09-05T13:02:15Z,2026-09-05,72221246,2026-09-05T14:00:00Z,live_capture,Bet365,Premier League,Manchester City,Coventry City,MATCH_SHOTS,26.5,over,1.7270,odds_api_io,market=Match Shots
2026-09-05T13:02:15Z,2026-09-05,72221246,2026-09-05T14:00:00Z,live_capture,Bet365,Premier League,Manchester City,Coventry City,MATCH_SHOTS,26.5,under,2.0000,odds_api_io,market=Match Shots
2026-09-05T13:02:15Z,2026-09-05,72221250,2026-09-05T14:00:00Z,live_capture,Bet365,Premier League,Nottingham Forest,Tottenham Hotspur,MATCH_SHOTS,25.5,over,1.7270,odds_api_io,market=Total Shots
2026-09-05T13:02:15Z,2026-09-05,72221250,2026-09-05T14:00:00Z,live_capture,Bet365,Premier League,Nottingham Forest,Tottenham Hotspur,MATCH_SHOTS,25.5,under,2.0000,odds_api_io,market=Total Shots
2026-09-05T13:02:15Z,2026-09-05,72221234,2026-09-05T14:00:00Z,live_capture,Bet365,Premier League,Brentford FC,Sunderland AFC,MATCH_SHOTS,25.5,over,1.9090,odds_api_io,market=Total Shots
2026-09-05T13:02:15Z,2026-09-05,72221234,2026-09-05T14:00:00Z,live_capture,Bet365,Premier League,Brentford FC,Sunderland AFC,MATCH_SHOTS,25.5,under,1.8000,odds_api_io,market=Total Shots
2026-09-05T13:02:15Z,2026-09-05,72221236,2026-09-05T14:00:00Z,live_capture,Bet365,Premier League,Brighton & Hove Albion,Leeds United,MATCH_SHOTS,25.5,over,1.9090,odds_api_io,market=Total Shots
2026-09-05T13:02:15Z,2026-09-05,72221236,2026-09-05T14:00:00Z,live_capture,Bet365,Premier League,Brighton & Hove Albion,Leeds United,MATCH_SHOTS,25.5,under,1.8000,odds_api_io,market=Total Shots
2026-09-05T13:02:15Z,2026-09-05,72221240,2026-09-05T14:00:00Z,live_capture,Bet365,Premier League,Fulham FC,Crystal Palace,MATCH_SHOTS,24.5,over,1.8000,odds_api_io,market=Match Shots
2026-09-05T13:02:15Z,2026-09-05,72221240,2026-09-05T14:00:00Z,live_capture,Bet365,Premier League,Fulham FC,Crystal Palace,MATCH_SHOTS,24.5,under,1.9090,odds_api_io,market=Match Shots
2026-09-05T13:02:16Z,2026-09-05,72478528,2026-09-05T14:15:00Z,live_capture,Bet365,La Liga,Athletic Bilbao,Atletico Madrid,MATCH_SHOTS,23.5,over,1.8330,odds_api_io,market=Match Shots
2026-09-05T13:02:16Z,2026-09-05,72478528,2026-09-05T14:15:00Z,live_capture,Bet365,La Liga,Athletic Bilbao,Atletico Madrid,MATCH_SHOTS,23.5,under,1.8330,odds_api_io,market=Match Shots
2026-09-05T13:02:17Z,2026-09-05,72513170,2026-09-05T13:30:00Z,live_capture,Bet365,Bundesliga,Bayer Leverkusen,Union Berlin,MATCH_SHOTS,28.5,over,1.8000,odds_api_io,market=Match Shots
2026-09-05T13:02:17Z,2026-09-05,72513170,2026-09-05T13:30:00Z,live_capture,Bet365,Bundesliga,Bayer Leverkusen,Union Berlin,MATCH_SHOTS,28.5,under,1.9090,odds_api_io,market=Match Shots
2026-09-05T13:02:17Z,2026-09-05,72513174,2026-09-05T13:30:00Z,live_capture,Bet365,Bundesliga,Borussia Monchengladbach,SV 07 Elversberg,MATCH_SHOTS,27.5,over,1.8330,odds_api_io,market=Total Shots
2026-09-05T13:02:17Z,2026-09-05,72513174,2026-09-05T13:30:00Z,live_capture,Bet365,Bundesliga,Borussia Monchengladbach,SV 07 Elversberg,MATCH_SHOTS,27.5,under,1.8330,odds_api_io,market=Total Shots
2026-09-05T13:02:17Z,2026-09-05,72513178,2026-09-05T13:30:00Z,live_capture,Bet365,Bundesliga,Werder Bremen,RB Leipzig,MATCH_SHOTS,28.5,over,1.9090,odds_api_io,market=Match Shots
2026-09-05T13:02:17Z,2026-09-05,72513178,2026-09-05T13:30:00Z,live_capture,Bet365,Bundesliga,Werder Bremen,RB Leipzig,MATCH_SHOTS,28.5,under,1.8000,odds_api_io,market=Match Shots
2026-09-05T13:02:17Z,2026-09-05,72513182,2026-09-05T13:30:00Z,live_capture,Bet365,Bundesliga,SC Paderborn 07,SC Freiburg,MATCH_SHOTS,26.5,over,1.8330,odds_api_io,market=Total Shots
2026-09-05T13:02:17Z,2026-09-05,72513182,2026-09-05T13:30:00Z,live_capture,Bet365,Bundesliga,SC Paderborn 07,SC Freiburg,MATCH_SHOTS,26.5,under,1.8330,odds_api_io,market=Total Shots
2026-09-05T13:02:17Z,2026-09-05,72513168,2026-09-05T13:30:00Z,live_capture,Bet365,Bundesliga,TSG Hoffenheim,Borussia Dortmund,MATCH_SHOTS,25.5,over,1.7270,odds_api_io,market=Total Shots
2026-09-05T13:02:17Z,2026-09-05,72513168,2026-09-05T13:30:00Z,live_capture,Bet365,Bundesliga,TSG Hoffenheim,Borussia Dortmund,MATCH_SHOTS,25.5,under,2.0000,odds_api_io,market=Total Shots
2026-09-05T16:15:54Z,2026-09-05,72221242,2026-09-05T16:30:00Z,live_capture,Bet365,Premier League,Hull City,Aston Villa,MATCH_SHOTS,23.5,over,1.8330,odds_api_io,market=Match Shots
2026-09-05T16:15:54Z,2026-09-05,72221242,2026-09-05T16:30:00Z,live_capture,Bet365,Premier League,Hull City,Aston Villa,MATCH_SHOTS,23.5,under,1.8330,odds_api_io,market=Match Shots
2026-09-05T16:15:55Z,2026-09-05,72478540,2026-09-05T16:30:00Z,live_capture,Bet365,La Liga,Rayo Vallecano,Racing Santander,MATCH_SHOTS,24.5,over,1.8330,odds_api_io,market=Match Shots
2026-09-05T16:15:55Z,2026-09-05,72478540,2026-09-05T16:30:00Z,live_capture,Bet365,La Liga,Rayo Vallecano,Racing Santander,MATCH_SHOTS,24.5,under,1.8330,odds_api_io,market=Match Shots
2026-09-05T16:15:56Z,2026-09-05,72513180,2026-09-05T16:30:00Z,live_capture,Bet365,Bundesliga,Schalke 04,Bayern Munich,MATCH_SHOTS,30.5,over,1.9090,odds_api_io,market=Total Shots
2026-09-05T16:15:56Z,2026-09-05,72513180,2026-09-05T16:30:00Z,live_capture,Bet365,Bundesliga,Schalke 04,Bayern Munich,MATCH_SHOTS,30.5,under,1.8000,odds_api_io,market=Total Shots
2026-09-05T18:35:14Z,2026-09-05,72478544,2026-09-05T19:00:00Z,live_capture,Bet365,La Liga,Villarreal CF,RC Deportivo de A Coruna,MATCH_SHOTS,24.5,over,1.8000,odds_api_io,market=Total Shots
2026-09-05T18:35:14Z,2026-09-05,72478544,2026-09-05T19:00:00Z,live_capture,Bet365,La Liga,Villarreal CF,RC Deportivo de A Coruna,MATCH_SHOTS,24.5,under,1.9090,odds_api_io,market=Total Shots
2026-09-05T18:35:14Z,2026-09-05,72036148,2026-09-05T18:45:00Z,live_capture,Bet365,Ligue 1,Le Havre AC,Stade Brest 29,MATCH_SHOTS,25.5,over,1.8330,odds_api_io,market=Match Shots
2026-09-05T18:35:14Z,2026-09-05,72036148,2026-09-05T18:45:00Z,live_capture,Bet365,Ligue 1,Le Havre AC,Stade Brest 29,MATCH_SHOTS,25.5,under,1.8330,odds_api_io,market=Match Shots
